day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-2;110300;STARFRUIT;4983;22;;;;;4989;2;4990;20;;;4986.0;281.25
-2;110300;AMETHYSTS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;1380.0
-2;110400;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;1380.0
-2;110400;STARFRUIT;4983;30;;;;;4984;7;4990;30;;;4983.5;277.234375
-2;110500;STARFRUIT;4983;21;;;;;4990;21;;;;;4986.5;280.8203125
-2;110500;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;1400.0
-2;110600;STARFRUIT;4988;1;4982;28;;;4989;28;;;;;4988.5;292.5703125
-2;110600;AMETHYSTS;10002;8;9995;28;;;10005;28;;;;;10003.5;1400.0
-2;110700;STARFRUIT;4986;3;4982;26;;;4989;26;;;;;4987.5;296.4453125
-2;110700;AMETHYSTS;9998;3;9996;2;9995;24;10004;2;10005;24;;;10001.0;1416.0
-2;110800;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;1416.0
-2;110800;STARFRUIT;4981;30;;;;;4988;30;;;;;4984.5;309.359375
-2;110900;STARFRUIT;4981;24;;;;;4988;24;;;;;4984.5;314.2109375
-2;110900;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;1416.0
-2;111000;STARFRUIT;4987;1;4981;24;;;4988;24;;;;;4987.5;312.875
-2;111000;AMETHYSTS;9996;2;9995;22;;;9998;1;10004;2;10005;22;9997.0;1416.0
-2;111100;STARFRUIT;4982;2;4981;25;;;4988;27;;;;;4985.0;307.453125
-2;111100;AMETHYSTS;9996;2;9995;25;;;9998;4;10004;2;10005;25;9997.0;1428.0
-2;111200;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;1436.0
-2;111200;STARFRUIT;4982;22;;;;;4987;1;4989;22;;;4984.5;297.5078125
-2;111300;STARFRUIT;4983;1;4982;30;;;4988;1;4989;29;;;4985.5;300.5078125
-2;111300;AMETHYSTS;9996;1;9995;29;;;9998;3;10004;1;10005;29;9997.0;1436.0
-2;111400;STARFRUIT;4982;24;;;;;4989;24;;;;;4985.5;298.9921875
-2;111400;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;1442.0
-2;111500;STARFRUIT;4987;1;4983;6;4982;22;4989;22;;;;;4988.0;296.015625
-2;111500;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;1442.0
-2;111600;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;1442.0
-2;111600;STARFRUIT;4983;7;4982;32;;;4989;32;;;;;4986.0;291.96875
-2;111700;STARFRUIT;4982;2;4981;22;;;4988;22;;;;;4985.0;315.0
-2;111700;AMETHYSTS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;1442.0
-2;111800;STARFRUIT;4982;6;4981;22;;;4988;22;;;;;4985.0;321.5546875
-2;111800;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;1442.0
-2;111900;STARFRUIT;4981;22;;;;;4988;22;;;;;4984.5;315.6171875
-2;111900;AMETHYSTS;9996;2;9995;20;;;10002;5;10004;2;10005;20;9999.0;1442.0
-2;112000;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;1442.0
-2;112000;STARFRUIT;4981;26;;;;;4985;4;4987;26;;;4983.0;324.90625
-2;112100;STARFRUIT;4981;22;;;;;4987;2;4988;20;;;4984.0;323.328125
-2;112100;AMETHYSTS;9996;2;9995;20;;;9998;5;10002;7;10004;2;9997.0;1442.0
-2;112200;STARFRUIT;4986;1;4981;28;;;4988;28;;;;;4987.0;317.1171875
-2;112200;AMETHYSTS;9998;1;9996;2;9995;26;10004;2;10005;26;;;10001.0;1452.0
-2;112300;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;1452.0
-2;112300;STARFRUIT;4981;5;4980;26;;;4987;26;;;;;4984.0;332.5859375
-2;112400;STARFRUIT;4980;29;;;;;4987;29;;;;;4983.5;334.5234375
-2;112400;AMETHYSTS;9998;9;9996;1;9995;28;10004;1;10005;28;;;10001.0;1452.0
-2;112500;STARFRUIT;4980;23;;;;;4987;23;;;;;4983.5;333.0546875
-2;112500;AMETHYSTS;9996;2;9995;21;;;10002;3;10004;2;10005;21;9999.0;1452.0
-2;112600;STARFRUIT;4980;30;;;;;4987;30;;;;;4983.5;333.3984375
-2;112600;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;1452.0
-2;112700;AMETHYSTS;9996;1;9995;28;;;10002;7;10004;1;10005;28;9999.0;1452.0
-2;112700;STARFRUIT;4980;1;4979;28;;;4986;29;;;;;4983.0;345.9765625
-2;112800;STARFRUIT;4981;7;4980;22;;;4987;22;;;;;4984.0;343.6640625
-2;112800;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;1452.0
-2;112900;STARFRUIT;4980;2;4979;20;;;4986;22;;;;;4983.0;348.5625
-2;112900;AMETHYSTS;9998;1;9996;2;9995;20;10004;2;10005;20;;;10001.0;1452.0
-2;113000;STARFRUIT;4980;27;;;;;4985;4;4986;1;4987;26;4982.5;342.4921875
-2;113000;AMETHYSTS;10002;4;9996;1;9995;26;10004;1;10005;26;;;10003.0;1452.0
-2;113100;AMETHYSTS;9998;3;9996;1;9995;20;10004;1;10005;20;;;10001.0;1460.0
-2;113100;STARFRUIT;4980;21;;;;;4987;21;;;;;4983.5;339.53125
-2;113200;STARFRUIT;4981;7;4980;31;;;4986;2;4987;29;;;4983.5;344.3671875
-2;113200;AMETHYSTS;9996;2;9995;29;;;10002;10;10004;2;10005;29;9999.0;1460.0
-2;113300;STARFRUIT;4980;22;;;;;4981;5;4986;2;4987;20;4980.5;343.4453125
-2;113300;AMETHYSTS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;1460.0
-2;113400;STARFRUIT;4980;1;4979;20;;;4986;21;;;;;4983.0;349.421875
-2;113400;AMETHYSTS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;1460.0
-2;113500;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;1460.0
-2;113500;STARFRUIT;4979;21;;;;;4986;21;;;;;4982.5;355.484375
-2;113600;STARFRUIT;4979;1;4978;24;;;4985;25;;;;;4982.0;368.546875
-2;113600;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;1460.0
-2;113700;STARFRUIT;4979;6;4978;21;;;4985;21;;;;;4982.0;370.96875
-2;113700;AMETHYSTS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;1460.0
-2;113800;STARFRUIT;4979;24;;;;;4985;24;;;;;4982.0;365.1171875
-2;113800;AMETHYSTS;10002;1;9996;2;9995;22;10004;2;10005;22;;;10003.0;1460.0
-2;113900;AMETHYSTS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;1466.0
-2;113900;STARFRUIT;4979;29;;;;;4985;1;4986;28;;;4982.0;364.7734375
-2;114000;STARFRUIT;4979;2;4978;28;;;4985;30;;;;;4982.0;365.5390625
-2;114000;AMETHYSTS;9996;2;9995;28;;;9998;11;10004;2;10005;28;9997.0;1466.0
-2;114100;STARFRUIT;4984;1;4979;3;4978;32;4985;32;;;;;4984.5;371.1640625
-2;114100;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;1488.0
-2;114200;STARFRUIT;4978;25;;;;;4985;25;;;;;4981.5;375.96875
-2;114200;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;1488.0
-2;114300;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;1488.0
-2;114300;STARFRUIT;4979;1;4978;29;;;4985;29;;;;;4982.0;370.71875
-2;114400;STARFRUIT;4978;28;;;;;4985;28;;;;;4981.5;383.265625
-2;114400;AMETHYSTS;9995;28;;;;;10002;2;10005;28;;;9998.5;1488.0
-2;114500;AMETHYSTS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;1502.0
-2;114500;STARFRUIT;4979;2;4978;29;;;4985;30;;;;;4982.0;367.578125
-2;114600;AMETHYSTS;10002;1;9996;1;9995;25;10004;1;10005;25;;;10003.0;1502.0
-2;114600;STARFRUIT;4979;1;4978;25;;;4985;26;;;;;4982.0;368.7890625
-2;114700;AMETHYSTS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;1504.0
-2;114700;STARFRUIT;4980;6;4979;28;;;4986;28;;;;;4983.0;352.2578125
-2;114800;STARFRUIT;4980;26;;;;;4986;2;4987;24;;;4983.0;343.65625
-2;114800;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;1504.0
-2;114900;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;1504.0
-2;114900;STARFRUIT;4979;21;;;;;4986;21;;;;;4982.5;347.7265625
-2;115000;AMETHYSTS;9998;8;9996;1;9995;25;10004;1;10005;25;;;10001.0;1504.0
-2;115000;STARFRUIT;4981;6;4980;26;;;4986;1;4987;25;;;4983.5;342.6484375
-2;115100;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;1504.0
-2;115100;STARFRUIT;4985;1;4981;8;4980;25;4987;25;;;;;4986.0;341.390625
-2;115200;STARFRUIT;4980;21;;;;;4987;21;;;;;4983.5;338.5078125
-2;115200;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;1504.0
-2;115300;AMETHYSTS;9995;28;;;;;9998;1;10002;10;10005;28;9996.5;1504.0
-2;115300;STARFRUIT;4981;5;4980;28;;;4987;28;;;;;4984.0;333.0078125
-2;115400;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;1506.0
-2;115400;STARFRUIT;4980;24;;;;;4987;24;;;;;4983.5;338.1875
-2;115500;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;1506.0
-2;115500;STARFRUIT;4980;26;;;;;4986;2;4987;24;;;4983.0;343.921875
-2;115600;STARFRUIT;4980;6;4979;27;;;4986;29;;;;;4983.0;348.109375
-2;115600;AMETHYSTS;9998;8;9996;2;9995;27;10004;2;10005;27;;;10001.0;1506.0
-2;115700;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;1506.0
-2;115700;STARFRUIT;4984;1;4979;25;;;4986;25;;;;;4985.0;359.828125
-2;115800;AMETHYSTS;9998;9;9996;2;9995;22;10004;2;10005;22;;;10001.0;1506.0
-2;115800;STARFRUIT;4980;2;4979;24;;;4985;2;4986;22;;;4982.5;362.796875
-2;115900;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;1506.0
-2;115900;STARFRUIT;4979;30;;;;;4985;2;4986;28;;;4982.0;361.859375
-2;116000;STARFRUIT;4979;24;;;;;4986;25;;;;;4982.5;360.7734375
-2;116000;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;1506.0
-2;116100;AMETHYSTS;9996;2;9995;22;;;10002;5;10004;2;10005;22;9999.0;1506.0
-2;116100;STARFRUIT;4979;24;;;;;4985;2;4986;22;;;4982.0;360.15625
-2;116200;AMETHYSTS;9995;27;;;;;10002;7;10005;27;;;9998.5;1506.0
-2;116200;STARFRUIT;4979;27;;;;;4984;3;4986;27;;;4981.5;364.2265625
-2;116300;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;1508.0
-2;116300;STARFRUIT;4979;29;;;;;4986;29;;;;;4982.5;358.9140625
-2;116400;STARFRUIT;4978;24;;;;;4985;24;;;;;4981.5;376.1640625
-2;116400;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;1508.0
-2;116500;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;1508.0
-2;116500;STARFRUIT;4979;5;4978;29;;;4984;2;4985;27;;;4981.5;380.28125
-2;116600;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;1508.0
-2;116600;STARFRUIT;4978;23;;;;;4984;2;4985;21;;;4981.0;383.890625
-2;116700;STARFRUIT;4978;26;;;;;4985;26;;;;;4981.5;377.78125
-2;116700;AMETHYSTS;10002;1;9996;2;9995;24;10004;2;10005;24;;;10003.0;1508.0
-2;116800;STARFRUIT;4979;6;4978;30;;;4985;30;;;;;4982.0;373.53125
-2;116800;AMETHYSTS;10002;3;9995;30;;;10005;30;;;;;10003.5;1510.0
-2;116900;STARFRUIT;4979;1;4978;26;;;4983;2;4985;27;;;4981.0;368.21875
-2;116900;AMETHYSTS;9996;1;9995;26;;;10002;9;10004;1;10005;26;9999.0;1516.0
-2;117000;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;1532.0
-2;117000;STARFRUIT;4979;1;4978;30;;;4985;31;;;;;4982.0;369.171875
-2;117100;STARFRUIT;4979;26;;;;;4985;2;4986;24;;;4982.0;362.71875
-2;117100;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;1532.0
-2;117200;STARFRUIT;4978;22;;;;;4985;22;;;;;4981.5;371.7890625
-2;117200;AMETHYSTS;9996;2;9995;20;;;10002;9;10004;2;10005;20;9999.0;1532.0
-2;117300;STARFRUIT;4978;22;;;;;4983;2;4985;22;;;4980.5;372.34375
-2;117300;AMETHYSTS;9998;5;9996;1;9995;21;10004;1;10005;21;;;10001.0;1532.0
-2;117400;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;1532.0
-2;117400;STARFRUIT;4977;27;;;;;4984;27;;;;;4980.5;390.25
-2;117500;STARFRUIT;4978;26;;;;;4979;2;4983;1;4985;26;4978.5;377.8125
-2;117500;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;1532.0
-2;117600;STARFRUIT;4979;1;4978;30;;;4985;31;;;;;4982.0;366.34375
-2;117600;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;1532.0
-2;117700;STARFRUIT;4978;30;;;;;4985;30;;;;;4981.5;372.2734375
-2;117700;AMETHYSTS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;1532.0
-2;117800;AMETHYSTS;9996;2;9995;29;;;10002;7;10004;2;10005;29;9999.0;1532.0
-2;117800;STARFRUIT;4979;3;4978;31;;;4984;2;4985;29;;;4981.5;380.203125
-2;117900;STARFRUIT;4978;2;4977;24;;;4984;24;;;;;4981.0;398.0625
-2;117900;AMETHYSTS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;1532.0
-2;118000;STARFRUIT;4976;28;;;;;4981;5;4983;28;;;4978.5;411.421875
-2;118000;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;1532.0
-2;118100;STARFRUIT;4976;25;;;;;4983;25;;;;;4979.5;411.671875
-2;118100;AMETHYSTS;9996;2;9995;23;;;10002;6;10004;2;10005;23;9999.0;1532.0
-2;118200;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;1532.0
-2;118200;STARFRUIT;4976;21;;;;;4977;1;4983;21;;;4976.5;414.1328125
-2;118300;STARFRUIT;4975;26;;;;;4982;27;;;;;4978.5;427.046875
-2;118300;AMETHYSTS;9996;1;9995;26;;;10002;9;10004;1;10005;26;9999.0;1532.0
-2;118400;STARFRUIT;4975;30;;;;;4982;30;;;;;4978.5;432.2265625
-2;118400;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;1532.0
-2;118500;STARFRUIT;4975;25;;;;;4982;26;;;;;4978.5;438.7109375
-2;118500;AMETHYSTS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;1532.0
-2;118600;AMETHYSTS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;1532.0
-2;118600;STARFRUIT;4976;7;4975;31;;;4982;31;;;;;4979.0;436.203125
-2;118700;STARFRUIT;4975;27;;;;;4976;10;4982;27;;;4975.5;431.765625
-2;118700;AMETHYSTS;9996;1;9995;26;;;10002;8;10004;1;10005;26;9999.0;1532.0
-2;118800;STARFRUIT;4975;31;;;;;4982;31;;;;;4978.5;434.703125
-2;118800;AMETHYSTS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;1532.0
-2;118900;STARFRUIT;4976;5;4975;25;;;4982;25;;;;;4979.0;434.9921875
-2;118900;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;1532.0
-2;119000;AMETHYSTS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;1532.0
-2;119000;STARFRUIT;4975;21;;;;;4982;21;;;;;4978.5;436.21875
-2;119100;STARFRUIT;4979;2;4974;26;;;4981;26;;;;;4980.0;453.9765625
-2;119100;AMETHYSTS;9996;2;9995;24;;;10002;8;10004;2;10005;24;9999.0;1532.0
-2;119200;STARFRUIT;4974;26;;;;;4981;26;;;;;4977.5;453.7421875
-2;119200;AMETHYSTS;9998;2;9996;1;9995;25;10004;1;10005;25;;;10001.0;1532.0
-2;119300;STARFRUIT;4974;25;;;;;4981;25;;;;;4977.5;455.4296875
-2;119300;AMETHYSTS;9995;25;;;;;9998;1;10002;1;10005;25;9996.5;1532.0
-2;119400;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;1554.0
-2;119400;STARFRUIT;4975;7;4974;24;;;4981;24;;;;;4978.0;450.65625
-2;119500;STARFRUIT;4974;1;4973;25;;;4980;26;;;;;4977.0;466.390625
-2;119500;AMETHYSTS;9996;1;9995;25;;;10002;2;10004;1;10005;25;9999.0;1554.0
-2;119600;STARFRUIT;4974;28;;;;;4980;2;4981;27;;;4977.0;461.4921875
-2;119600;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;1554.0
-2;119700;STARFRUIT;4974;9;4973;25;;;4980;26;;;;;4977.0;467.7265625
-2;119700;AMETHYSTS;9998;2;9996;1;9995;25;10004;1;10005;25;;;10001.0;1554.0
-2;119800;AMETHYSTS;10000;4;9998;8;9995;26;10005;26;;;;;10002.5;1554.0
-2;119800;STARFRUIT;4976;4;4973;26;;;4978;7;4980;26;;;4977.0;466.78125
-2;119900;STARFRUIT;4974;27;;;;;4979;6;4981;28;;;4976.5;458.3203125
-2;119900;AMETHYSTS;10002;1;9996;2;9995;26;10004;2;10005;26;;;10003.0;1554.0
-2;120000;STARFRUIT;4973;25;;;;;4980;25;;;;;4976.5;471.1796875
-2;120000;AMETHYSTS;10002;1;9996;2;9995;23;10004;2;10005;23;;;10003.0;1556.0
-2;120100;STARFRUIT;4973;22;;;;;4980;22;;;;;4976.5;482.7421875
-2;120100;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;1558.0
-2;120200;AMETHYSTS;10002;1;9996;1;9995;23;10004;1;10005;23;;;10003.0;1558.0
-2;120200;STARFRUIT;4973;24;;;;;4980;24;;;;;4976.5;476.0
-2;120300;STARFRUIT;4973;8;4972;29;;;4979;31;;;;;4976.0;486.1875
-2;120300;AMETHYSTS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;1560.0
-2;120400;STARFRUIT;4973;8;4972;25;;;4974;2;4979;25;;;4973.5;494.9375
-2;120400;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;1564.0
-2;120500;STARFRUIT;4972;23;;;;;4974;3;4979;23;;;4973.0;491.3125
-2;120500;AMETHYSTS;9996;2;9995;21;;;10002;4;10004;2;10005;21;9999.0;1564.0
-2;120600;AMETHYSTS;9998;1;9995;22;;;10005;22;;;;;10001.5;1564.0
-2;120600;STARFRUIT;4973;4;4972;22;;;4979;22;;;;;4976.0;494.0625
-2;120700;STARFRUIT;4972;28;;;;;4979;28;;;;;4975.5;489.0234375
-2;120700;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;1564.0
-2;120800;STARFRUIT;4972;23;;;;;4979;23;;;;;4975.5;487.7734375
-2;120800;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;1564.0
-2;120900;STARFRUIT;4972;23;;;;;4977;4;4979;23;;;4974.5;489.1015625
-2;120900;AMETHYSTS;9998;4;9995;23;;;10005;23;;;;;10001.5;1564.0
-2;121000;STARFRUIT;4973;24;;;;;4979;2;4980;22;;;4976.0;482.421875
-2;121000;AMETHYSTS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;1564.0
-2;121100;STARFRUIT;4974;1;4973;25;;;4980;27;;;;;4977.0;466.1796875
-2;121100;AMETHYSTS;9998;5;9996;2;9995;25;10004;2;10005;25;;;10001.0;1564.0
-2;121200;STARFRUIT;4974;2;4973;27;;;4980;28;;;;;4977.0;468.0859375
-2;121200;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;1564.0
-2;121300;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;1564.0
-2;121300;STARFRUIT;4975;8;4974;22;;;4981;22;;;;;4978.0;457.4609375
-2;121400;STARFRUIT;4974;27;;;;;4979;4;4981;27;;;4976.5;449.578125
-2;121400;AMETHYSTS;10002;5;9995;27;;;10005;27;;;;;10003.5;1564.0
-2;121500;STARFRUIT;4974;29;;;;;4979;4;4981;29;;;4976.5;449.828125
-2;121500;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;1574.0
-2;121600;STARFRUIT;4975;1;4974;21;;;4979;2;4981;22;;;4977.0;447.3046875
-2;121600;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;1574.0
-2;121700;AMETHYSTS;9996;2;9995;25;;;10002;1;10004;2;10005;25;9999.0;1574.0
-2;121700;STARFRUIT;4975;5;4974;27;;;4981;27;;;;;4978.0;455.8515625
-2;121800;STARFRUIT;4974;31;;;;;4980;1;4981;30;;;4977.0;461.84375
-2;121800;AMETHYSTS;9996;1;9995;30;;;10002;3;10004;1;10005;30;9999.0;1574.0
-2;121900;STARFRUIT;4979;1;4974;28;;;4980;1;4981;27;;;4979.5;460.7421875
-2;121900;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;1574.0
-2;122000;STARFRUIT;4974;27;;;;;4979;1;4981;27;;;4976.5;462.21875
-2;122000;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;1574.0
-2;122100;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;1574.0
-2;122100;STARFRUIT;4974;25;;;;;4981;25;;;;;4977.5;453.0
-2;122200;STARFRUIT;4974;27;;;;;4980;2;4981;25;;;4977.0;464.40625
-2;122200;AMETHYSTS;9998;10;9996;2;9995;25;10004;2;10005;25;;;10001.0;1574.0
-2;122300;STARFRUIT;4974;3;4973;23;;;4980;23;;;;;4977.0;467.828125
-2;122300;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;1574.0
-2;122400;STARFRUIT;4973;26;;;;;4980;26;;;;;4976.5;473.984375
-2;122400;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;1574.0
-2;122500;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;1574.0
-2;122500;STARFRUIT;4973;27;;;;;4980;27;;;;;4976.5;476.2890625
-2;122600;STARFRUIT;4979;1;4974;1;4973;28;4980;29;;;;;4979.5;468.140625
-2;122600;AMETHYSTS;9998;5;9996;1;9995;28;10004;1;10005;28;;;10001.0;1574.0
-2;122700;STARFRUIT;4973;25;;;;;4980;25;;;;;4976.5;478.8125
-2;122700;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;1574.0
-2;122800;STARFRUIT;4973;29;;;;;4978;6;4980;29;;;4975.5;473.140625
-2;122800;AMETHYSTS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;1574.0
-2;122900;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;1574.0
-2;122900;STARFRUIT;4978;1;4973;32;;;4980;32;;;;;4979.0;478.9140625
-2;123000;STARFRUIT;4973;26;;;;;4980;26;;;;;4976.5;482.5625
-2;123000;AMETHYSTS;9998;1;9995;26;;;10005;26;;;;;10001.5;1574.0
-2;123100;STARFRUIT;4974;8;4973;26;;;4980;26;;;;;4977.0;475.71875
-2;123100;AMETHYSTS;9996;1;9995;25;;;10002;7;10004;1;10005;25;9999.0;1574.0
-2;123200;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;1574.0
-2;123200;STARFRUIT;4973;23;;;;;4974;4;4978;1;4980;23;4973.5;479.046875
-2;123300;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;1574.0
-2;123300;STARFRUIT;4973;29;;;;;4980;29;;;;;4976.5;474.8125
-2;123400;STARFRUIT;4974;6;4973;22;;;4980;22;;;;;4977.0;474.96875
-2;123400;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;1574.0
-2;123500;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;1574.0
-2;123500;STARFRUIT;4973;31;;;;;4980;31;;;;;4976.5;477.4140625
-2;123600;AMETHYSTS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;1574.0
-2;123600;STARFRUIT;4973;21;;;;;4979;1;4980;20;;;4976.0;481.328125
-2;123700;AMETHYSTS;10002;6;9996;2;9995;21;10004;2;10005;21;;;10003.0;1574.0
-2;123700;STARFRUIT;4972;23;;;;;4979;23;;;;;4975.5;496.109375
-2;123800;STARFRUIT;4977;1;4972;24;;;4978;1;4979;23;;;4977.5;503.078125
-2;123800;AMETHYSTS;9996;1;9995;23;;;9998;1;10002;3;10004;1;9997.0;1586.0
-2;123900;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;1588.0
-2;123900;STARFRUIT;4972;26;;;;;4979;26;;;;;4975.5;502.8046875
-2;124000;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;1588.0
-2;124000;STARFRUIT;4977;1;4972;20;;;4979;20;;;;;4978.0;502.2265625
-2;124100;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;1592.0
-2;124100;STARFRUIT;4971;27;;;;;4973;3;4978;27;;;4972.0;515.0859375
-2;124200;STARFRUIT;4972;5;4971;23;;;4978;24;;;;;4975.0;508.15625
-2;124200;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;1592.0
-2;124300;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;1592.0
-2;124300;STARFRUIT;4973;3;4972;20;;;4979;20;;;;;4976.0;504.6171875
-2;124400;AMETHYSTS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;1592.0
-2;124400;STARFRUIT;4971;27;;;;;4978;27;;;;;4974.5;515.953125
-2;124500;AMETHYSTS;9996;1;9995;20;;;9998;5;10004;1;10005;20;9997.0;1592.0
-2;124500;STARFRUIT;4971;21;;;;;4972;3;4975;4;4977;21;4971.5;525.2265625
-2;124600;STARFRUIT;4975;2;4971;21;;;4976;1;4978;21;;;4975.5;522.1953125
-2;124600;AMETHYSTS;9995;21;;;;;10002;1;10005;21;;;9998.5;1602.0
-2;124700;AMETHYSTS;9996;2;9995;20;;;9998;1;10004;2;10005;20;9997.0;1602.0
-2;124700;STARFRUIT;4970;22;;;;;4975;5;4977;22;;;4972.5;537.140625
-2;124800;AMETHYSTS;9998;9;9996;2;9995;23;10004;2;10005;23;;;10001.0;1604.0
-2;124800;STARFRUIT;4970;25;;;;;4976;2;4977;23;;;4973.0;544.015625
-2;124900;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;1604.0
-2;124900;STARFRUIT;4970;1;4969;30;;;4976;31;;;;;4973.0;545.40625
-2;125000;STARFRUIT;4970;1;4969;25;;;4976;26;;;;;4973.0;547.3828125
-2;125000;AMETHYSTS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;1604.0
-2;125100;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;1604.0
