total_timestamp;timestamp;buyer;seller;symbol;currency;price;quantity;day
1636100;636100;;;STARFRUIT;SEASHELLS;5076.0;8;-1
1636100;636100;;;STARFRUIT;SEASHELLS;5080.0;1;-1
1636900;636900;;;AMETHYSTS;SEASHELLS;10002.0;1;-1
1637000;637000;;;STARFRUIT;SEASHELLS;5077.0;1;-1
1637200;637200;;;AMETHYSTS;SEASHELLS;9998.0;3;-1
1637200;637200;;;STARFRUIT;SEASHELLS;5077.0;4;-1
1637300;637300;;;STARFRUIT;SEASHELLS;5076.0;1;-1
1638400;638400;;;AMETHYSTS;SEASHELLS;9998.0;4;-1
1638900;638900;;;STARFRUIT;SEASHELLS;5077.0;1;-1
1639100;639100;;;STARFRUIT;SEASHELLS;5082.0;2;-1
1639200;639200;;;STARFRUIT;SEASHELLS;5079.0;4;-1
1639200;639200;;;STARFRUIT;SEASHELLS;5078.0;1;-1
1639200;639200;;;AMETHYSTS;SEASHELLS;9998.0;4;-1
1639200;639200;;;AMETHYSTS;SEASHELLS;9998.0;1;-1
1639200;639200;;;AMETHYSTS;SEASHELLS;9995.0;1;-1
1639600;639600;;;AMETHYSTS;SEASHELLS;9996.0;1;-1
1639600;639600;;;STARFRUIT;SEASHELLS;5078.0;1;-1
1639900;639900;;;STARFRUIT;SEASHELLS;5078.0;13;-1
1640000;640000;;;AMETHYSTS;SEASHELLS;10004.0;2;-1
1640000;640000;;;AMETHYSTS;SEASHELLS;10004.0;8;-1
1640100;640100;;;STARFRUIT;SEASHELLS;5080.0;6;-1
1640100;640100;;;STARFRUIT;SEASHELLS;5079.0;9;-1
1641100;641100;;;STARFRUIT;SEASHELLS;5080.0;2;-1
1641100;641100;;;STARFRUIT;SEASHELLS;5080.0;3;-1
1641300;641300;;;AMETHYSTS;SEASHELLS;9998.0;1;-1
1641300;641300;;;STARFRUIT;SEASHELLS;5085.0;1;-1
1641400;641400;;;STARFRUIT;SEASHELLS;5079.0;4;-1
1641500;641500;;;STARFRUIT;SEASHELLS;5078.0;1;-1
1641700;641700;;;AMETHYSTS;SEASHELLS;9998.0;1;-1
1641700;641700;;;STARFRUIT;SEASHELLS;5085.0;12;-1
1641700;641700;;;STARFRUIT;SEASHELLS;5078.0;1;-1
1642400;642400;;;AMETHYSTS;SEASHELLS;10002.0;6;-1
1642700;642700;;;AMETHYSTS;SEASHELLS;9998.0;1;-1
1642900;642900;;;STARFRUIT;SEASHELLS;5075.0;1;-1
1643000;643000;;;STARFRUIT;SEASHELLS;5076.0;5;-1
1643400;643400;;;STARFRUIT;SEASHELLS;5081.0;1;-1
1643500;643500;;;AMETHYSTS;SEASHELLS;9998.0;1;-1
1643500;643500;;;STARFRUIT;SEASHELLS;5076.0;1;-1
1643700;643700;;;STARFRUIT;SEASHELLS;5074.0;1;-1
1644400;644400;;;AMETHYSTS;SEASHELLS;10002.0;1;-1
1644500;644500;;;AMETHYSTS;SEASHELLS;9998.0;1;-1
1644600;644600;;;STARFRUIT;SEASHELLS;5074.0;1;-1
1644700;644700;;;STARFRUIT;SEASHELLS;5075.0;8;-1
1644800;644800;;;STARFRUIT;SEASHELLS;5074.0;13;-1
1644800;644800;;;AMETHYSTS;SEASHELLS;9998.0;1;-1
1644800;644800;;;STARFRUIT;SEASHELLS;5074.0;2;-1
1644900;644900;;;STARFRUIT;SEASHELLS;5074.0;11;-1
1644900;644900;;;STARFRUIT;SEASHELLS;5074.0;1;-1
1645300;645300;;;STARFRUIT;SEASHELLS;5074.0;1;-1
1645400;645400;;;STARFRUIT;SEASHELLS;5079.0;1;-1
1645600;645600;;;STARFRUIT;SEASHELLS;5074.0;1;-1
1645600;645600;;;AMETHYSTS;SEASHELLS;10002.0;1;-1
1646200;646200;;;AMETHYSTS;SEASHELLS;10002.0;1;-1
1646700;646700;;;AMETHYSTS;SEASHELLS;10004.0;1;-1
1646700;646700;;;STARFRUIT;SEASHELLS;5079.0;2;-1
1646700;646700;;;AMETHYSTS;SEASHELLS;10004.0;1;-1
1646800;646800;;;STARFRUIT;SEASHELLS;5078.0;1;-1
1646800;646800;;;AMETHYSTS;SEASHELLS;10004.0;1;-1
1646800;646800;;;AMETHYSTS;SEASHELLS;10004.0;1;-1
1646800;646800;;;STARFRUIT;SEASHELLS;5078.0;1;-1
1646800;646800;;;STARFRUIT;SEASHELLS;5072.0;1;-1
1646900;646900;;;AMETHYSTS;SEASHELLS;10002.0;1;-1
1647100;647100;;;STARFRUIT;SEASHELLS;5078.0;13;-1
1647800;647800;;;STARFRUIT;SEASHELLS;5074.0;1;-1
1648400;648400;;;AMETHYSTS;SEASHELLS;10004.0;2;-1
1648400;648400;;;AMETHYSTS;SEASHELLS;10004.0;2;-1
1648800;648800;;;STARFRUIT;SEASHELLS;5075.0;1;-1
1649000;649000;;;STARFRUIT;SEASHELLS;5075.0;1;-1
1649500;649500;;;AMETHYSTS;SEASHELLS;10002.0;1;-1
1649500;649500;;;AMETHYSTS;SEASHELLS;10002.0;1;-1
1649800;649800;;;STARFRUIT;SEASHELLS;5075.0;1;-1
1649900;649900;;;STARFRUIT;SEASHELLS;5069.0;1;-1
1650300;650300;;;AMETHYSTS;SEASHELLS;10002.0;1;-1
1650600;650600;;;STARFRUIT;SEASHELLS;5071.0;1;-1
1650700;650700;;;STARFRUIT;SEASHELLS;5065.0;1;-1
1650800;650800;;;STARFRUIT;SEASHELLS;5065.0;1;-1
1651000;651000;;;STARFRUIT;SEASHELLS;5066.0;7;-1
1651100;651100;;;AMETHYSTS;SEASHELLS;10005.0;1;-1
1651100;651100;;;STARFRUIT;SEASHELLS;5072.0;1;-1
1651200;651200;;;AMETHYSTS;SEASHELLS;10002.0;3;-1
1651400;651400;;;STARFRUIT;SEASHELLS;5065.0;12;-1
1651600;651600;;;STARFRUIT;SEASHELLS;5066.0;2;-1
1651600;651600;;;AMETHYSTS;SEASHELLS;9996.0;2;-1
1651600;651600;;;AMETHYSTS;SEASHELLS;10002.0;1;-1
1651800;651800;;;AMETHYSTS;SEASHELLS;10002.0;1;-1
1652000;652000;;;STARFRUIT;SEASHELLS;5071.0;6;-1
1652200;652200;;;AMETHYSTS;SEASHELLS;9998.0;1;-1
1652200;652200;;;STARFRUIT;SEASHELLS;5067.0;9;-1
1652200;652200;;;AMETHYSTS;SEASHELLS;9998.0;1;-1
1652400;652400;;;AMETHYSTS;SEASHELLS;10002.0;1;-1
1652700;652700;;;AMETHYSTS;SEASHELLS;9998.0;3;-1
1652700;652700;;;AMETHYSTS;SEASHELLS;10002.0;4;-1
1652700;652700;;;AMETHYSTS;SEASHELLS;9996.0;3;-1
1652700;652700;;;AMETHYSTS;SEASHELLS;9996.0;1;-1
1652800;652800;;;AMETHYSTS;SEASHELLS;10004.0;2;-1
1652800;652800;;;AMETHYSTS;SEASHELLS;10004.0;3;-1
1652800;652800;;;STARFRUIT;SEASHELLS;5074.0;1;-1
1652900;652900;;;STARFRUIT;SEASHELLS;5074.0;1;-1
1653200;653200;;;STARFRUIT;SEASHELLS;5074.0;1;-1
1653800;653800;;;STARFRUIT;SEASHELLS;5068.0;1;-1
1653900;653900;;;AMETHYSTS;SEASHELLS;10005.0;1;-1
1653900;653900;;;STARFRUIT;SEASHELLS;5075.0;1;-1
1654000;654000;;;STARFRUIT;SEASHELLS;5069.0;1;-1
1654400;654400;;;STARFRUIT;SEASHELLS;5074.0;1;-1
1654500;654500;;;AMETHYSTS;SEASHELLS;10004.0;1;-1
1654500;654500;;;STARFRUIT;SEASHELLS;5075.0;2;-1
1654900;654900;;;STARFRUIT;SEASHELLS;5075.0;1;-1
1655200;655200;;;AMETHYSTS;SEASHELLS;10002.0;1;-1
1655400;655400;;;AMETHYSTS;SEASHELLS;9998.0;1;-1
1655700;655700;;;STARFRUIT;SEASHELLS;5075.0;1;-1
1655900;655900;;;STARFRUIT;SEASHELLS;5068.0;14;-1
1656000;656000;;;STARFRUIT;SEASHELLS;5069.0;1;-1
1656000;656000;;;AMETHYSTS;SEASHELLS;9996.0;1;-1
1656300;656300;;;AMETHYSTS;SEASHELLS;10004.0;1;-1
1656300;656300;;;STARFRUIT;SEASHELLS;5074.0;1;-1
1656400;656400;;;AMETHYSTS;SEASHELLS;9996.0;11;-1
1656400;656400;;;AMETHYSTS;SEASHELLS;9996.0;1;-1
1656400;656400;;;STARFRUIT;SEASHELLS;5069.0;1;-1
1656400;656400;;;AMETHYSTS;SEASHELLS;10002.0;1;-1
1657000;657000;;;STARFRUIT;SEASHELLS;5075.0;11;-1
1657500;657500;;;STARFRUIT;SEASHELLS;5071.0;2;-1
1657500;657500;;;AMETHYSTS;SEASHELLS;9998.0;1;-1
1657600;657600;;;STARFRUIT;SEASHELLS;5067.0;1;-1
1657700;657700;;;STARFRUIT;SEASHELLS;5068.0;9;-1
1657700;657700;;;STARFRUIT;SEASHELLS;5067.0;2;-1
1657700;657700;;;AMETHYSTS;SEASHELLS;9996.0;1;-1
1657700;657700;;;AMETHYSTS;SEASHELLS;9996.0;1;-1
1657800;657800;;;STARFRUIT;SEASHELLS;5071.0;4;-1
1658000;658000;;;AMETHYSTS;SEASHELLS;10002.0;1;-1
1658400;658400;;;STARFRUIT;SEASHELLS;5066.0;1;-1
1658500;658500;;;AMETHYSTS;SEASHELLS;10002.0;4;-1
1658500;658500;;;AMETHYSTS;SEASHELLS;10002.0;1;-1
1659100;659100;;;STARFRUIT;SEASHELLS;5071.0;1;-1
1659400;659400;;;STARFRUIT;SEASHELLS;5072.0;1;-1
1659400;659400;;;STARFRUIT;SEASHELLS;5065.0;1;-1
1659400;659400;;;AMETHYSTS;SEASHELLS;10005.0;1;-1
1659700;659700;;;AMETHYSTS;SEASHELLS;10002.0;3;-1
1659900;659900;;;STARFRUIT;SEASHELLS;5065.0;1;-1
1660200;660200;;;STARFRUIT;SEASHELLS;5067.0;5;-1
1660600;660600;;;STARFRUIT;SEASHELLS;5064.0;1;-1
1660900;660900;;;STARFRUIT;SEASHELLS;5064.0;2;-1
1660900;660900;;;AMETHYSTS;SEASHELLS;9996.0;1;-1
1661700;661700;;;AMETHYSTS;SEASHELLS;9998.0;1;-1
1661900;661900;;;STARFRUIT;SEASHELLS;5068.0;1;-1
1662200;662200;;;STARFRUIT;SEASHELLS;5070.0;15;-1
1662200;662200;;;STARFRUIT;SEASHELLS;5068.0;7;-1
1662500;662500;;;STARFRUIT;SEASHELLS;5063.0;1;-1
1662600;662600;;;STARFRUIT;SEASHELLS;5064.0;1;-1
1663000;663000;;;AMETHYSTS;SEASHELLS;10002.0;1;-1
1663000;663000;;;STARFRUIT;SEASHELLS;5064.0;1;-1
1663200;663200;;;AMETHYSTS;SEASHELLS;9998.0;1;-1
1663300;663300;;;AMETHYSTS;SEASHELLS;9995.0;2;-1
1664100;664100;;;AMETHYSTS;SEASHELLS;9998.0;5;-1
1664100;664100;;;STARFRUIT;SEASHELLS;5063.0;1;-1
1664200;664200;;;AMETHYSTS;SEASHELLS;9996.0;1;-1
1664200;664200;;;STARFRUIT;SEASHELLS;5062.0;2;-1
1664500;664500;;;AMETHYSTS;SEASHELLS;10002.0;1;-1
1664800;664800;;;STARFRUIT;SEASHELLS;5068.0;1;-1
1664800;664800;;;AMETHYSTS;SEASHELLS;10004.0;1;-1
1665000;665000;;;STARFRUIT;SEASHELLS;5068.0;1;-1
1665400;665400;;;STARFRUIT;SEASHELLS;5069.0;2;-1
1665400;665400;;;AMETHYSTS;SEASHELLS;9998.0;1;-1
1665500;665500;;;AMETHYSTS;SEASHELLS;10004.0;1;-1
1665600;665600;;;STARFRUIT;SEASHELLS;5062.0;1;-1
1665600;665600;;;STARFRUIT;SEASHELLS;5063.0;1;-1
1665600;665600;;;AMETHYSTS;SEASHELLS;9998.0;1;-1
1665700;665700;;;AMETHYSTS;SEASHELLS;9998.0;5;-1
1665700;665700;;;STARFRUIT;SEASHELLS;5063.0;1;-1
1665800;665800;;;AMETHYSTS;SEASHELLS;10002.0;3;-1
1665800;665800;;;STARFRUIT;SEASHELLS;5068.0;1;-1
1665800;665800;;;AMETHYSTS;SEASHELLS;10002.0;4;-1
1665900;665900;;;STARFRUIT;SEASHELLS;5067.0;1;-1
1666100;666100;;;AMETHYSTS;SEASHELLS;9998.0;1;-1
1666200;666200;;;STARFRUIT;SEASHELLS;5069.0;9;-1
1666400;666400;;;STARFRUIT;SEASHELLS;5064.0;4;-1
1666400;666400;;;AMETHYSTS;SEASHELLS;9998.0;1;-1
1666800;666800;;;STARFRUIT;SEASHELLS;5066.0;1;-1
1666800;666800;;;STARFRUIT;SEASHELLS;5066.0;11;-1
1666900;666900;;;STARFRUIT;SEASHELLS;5062.0;1;-1
1667100;667100;;;STARFRUIT;SEASHELLS;5067.0;1;-1
1667100;667100;;;AMETHYSTS;SEASHELLS;9996.0;1;-1
1667400;667400;;;STARFRUIT;SEASHELLS;5064.0;2;-1
1667900;667900;;;STARFRUIT;SEASHELLS;5062.0;1;-1
1668000;668000;;;AMETHYSTS;SEASHELLS;10002.0;1;-1
1668000;668000;;;STARFRUIT;SEASHELLS;5062.0;1;-1
1668100;668100;;;AMETHYSTS;SEASHELLS;10005.0;2;-1
1668100;668100;;;STARFRUIT;SEASHELLS;5069.0;2;-1
1668500;668500;;;STARFRUIT;SEASHELLS;5068.0;1;-1
1668700;668700;;;AMETHYSTS;SEASHELLS;10005.0;9;-1
1668800;668800;;;AMETHYSTS;SEASHELLS;9998.0;2;-1
1668900;668900;;;AMETHYSTS;SEASHELLS;9998.0;1;-1
1669100;669100;;;STARFRUIT;SEASHELLS;5068.0;12;-1
1669100;669100;;;STARFRUIT;SEASHELLS;5068.0;1;-1
1669100;669100;;;STARFRUIT;SEASHELLS;5068.0;1;-1
1669200;669200;;;AMETHYSTS;SEASHELLS;10002.0;2;-1
1669300;669300;;;AMETHYSTS;SEASHELLS;10005.0;7;-1
1669300;669300;;;AMETHYSTS;SEASHELLS;10005.0;2;-1
1669300;669300;;;STARFRUIT;SEASHELLS;5070.0;2;-1
1669400;669400;;;AMETHYSTS;SEASHELLS;10002.0;1;-1
1669400;669400;;;AMETHYSTS;SEASHELLS;10002.0;1;-1
1670300;670300;;;STARFRUIT;SEASHELLS;5069.0;1;-1
1670300;670300;;;STARFRUIT;SEASHELLS;5069.0;6;-1
1670300;670300;;;AMETHYSTS;SEASHELLS;10004.0;2;-1
1670400;670400;;;AMETHYSTS;SEASHELLS;9998.0;4;-1
1670400;670400;;;STARFRUIT;SEASHELLS;5064.0;1;-1
1670500;670500;;;STARFRUIT;SEASHELLS;5064.0;5;-1
1670600;670600;;;STARFRUIT;SEASHELLS;5064.0;8;-1
1670600;670600;;;STARFRUIT;SEASHELLS;5064.0;1;-1
1670900;670900;;;STARFRUIT;SEASHELLS;5069.0;1;-1
1671000;671000;;;STARFRUIT;SEASHELLS;5064.0;1;-1
1671300;671300;;;AMETHYSTS;SEASHELLS;10002.0;1;-1
1671400;671400;;;AMETHYSTS;SEASHELLS;10002.0;3;-1
1671500;671500;;;STARFRUIT;SEASHELLS;5063.0;1;-1
1671600;671600;;;STARFRUIT;SEASHELLS;5070.0;10;-1
1671700;671700;;;AMETHYSTS;SEASHELLS;10004.0;2;-1
1672300;672300;;;STARFRUIT;SEASHELLS;5063.0;3;-1
1672400;672400;;;AMETHYSTS;SEASHELLS;9998.0;1;-1
1672700;672700;;;STARFRUIT;SEASHELLS;5070.0;15;-1
1672800;672800;;;AMETHYSTS;SEASHELLS;10004.0;1;-1
1672800;672800;;;STARFRUIT;SEASHELLS;5070.0;2;-1
1673500;673500;;;STARFRUIT;SEASHELLS;5063.0;1;-1
1673800;673800;;;STARFRUIT;SEASHELLS;5063.0;1;-1
1673800;673800;;;AMETHYSTS;SEASHELLS;9998.0;1;-1
1674000;674000;;;AMETHYSTS;SEASHELLS;9998.0;1;-1
1674600;674600;;;STARFRUIT;SEASHELLS;5062.0;9;-1
1674700;674700;;;STARFRUIT;SEASHELLS;5062.0;1;-1
1674800;674800;;;STARFRUIT;SEASHELLS;5067.0;1;-1
1674900;674900;;;STARFRUIT;SEASHELLS;5068.0;1;-1
1674900;674900;;;AMETHYSTS;SEASHELLS;10002.0;1;-1
1675000;675000;;;STARFRUIT;SEASHELLS;5064.0;5;-1
1675000;675000;;;STARFRUIT;SEASHELLS;5061.0;1;-1
1675200;675200;;;STARFRUIT;SEASHELLS;5065.0;1;-1
1675400;675400;;;AMETHYSTS;SEASHELLS;9998.0;1;-1
1675600;675600;;;STARFRUIT;SEASHELLS;5060.0;4;-1
1675800;675800;;;AMETHYSTS;SEASHELLS;9996.0;1;-1
1675800;675800;;;AMETHYSTS;SEASHELLS;9996.0;1;-1
1676200;676200;;;AMETHYSTS;SEASHELLS;10005.0;5;-1
1676200;676200;;;AMETHYSTS;SEASHELLS;10002.0;1;-1
1676400;676400;;;STARFRUIT;SEASHELLS;5066.0;1;-1
1676400;676400;;;STARFRUIT;SEASHELLS;5067.0;1;-1
1676400;676400;;;AMETHYSTS;SEASHELLS;10004.0;1;-1
1676700;676700;;;STARFRUIT;SEASHELLS;5062.0;1;-1
1676900;676900;;;STARFRUIT;SEASHELLS;5069.0;9;-1
1677600;677600;;;STARFRUIT;SEASHELLS;5063.0;2;-1
1677700;677700;;;STARFRUIT;SEASHELLS;5063.0;1;-1
1678100;678100;;;AMETHYSTS;SEASHELLS;10002.0;5;-1
1678100;678100;;;AMETHYSTS;SEASHELLS;10002.0;3;-1
1678200;678200;;;STARFRUIT;SEASHELLS;5060.0;1;-1
1678300;678300;;;AMETHYSTS;SEASHELLS;9995.0;2;-1
1678300;678300;;;STARFRUIT;SEASHELLS;5059.0;2;-1
1678400;678400;;;AMETHYSTS;SEASHELLS;10005.0;1;-1
1678400;678400;;;STARFRUIT;SEASHELLS;5066.0;1;-1
1678700;678700;;;STARFRUIT;SEASHELLS;5059.0;1;-1
1678700;678700;;;STARFRUIT;SEASHELLS;5059.0;2;-1
1678700;678700;;;AMETHYSTS;SEASHELLS;9996.0;2;-1
1678900;678900;;;AMETHYSTS;SEASHELLS;9995.0;3;-1
1679900;679900;;;AMETHYSTS;SEASHELLS;10002.0;2;-1
1679900;679900;;;STARFRUIT;SEASHELLS;5063.0;2;-1
1680000;680000;;;AMETHYSTS;SEASHELLS;10002.0;1;-1
1680200;680200;;;STARFRUIT;SEASHELLS;5057.0;1;-1
1680300;680300;;;AMETHYSTS;SEASHELLS;9998.0;1;-1
1680600;680600;;;STARFRUIT;SEASHELLS;5063.0;1;-1
1680800;680800;;;STARFRUIT;SEASHELLS;5063.0;1;-1
1680900;680900;;;STARFRUIT;SEASHELLS;5063.0;1;-1
1680900;680900;;;AMETHYSTS;SEASHELLS;10004.0;8;-1
1680900;680900;;;AMETHYSTS;SEASHELLS;10004.0;2;-1
1681200;681200;;;AMETHYSTS;SEASHELLS;10000.0;2;-1
1681200;681200;;;STARFRUIT;SEASHELLS;5062.0;2;-1
1681200;681200;;;STARFRUIT;SEASHELLS;5062.0;2;-1
1681300;681300;;;STARFRUIT;SEASHELLS;5059.0;1;-1
1681500;681500;;;STARFRUIT;SEASHELLS;5065.0;13;-1
1681500;681500;;;STARFRUIT;SEASHELLS;5065.0;1;-1
1682000;682000;;;STARFRUIT;SEASHELLS;5060.0;1;-1
1682000;682000;;;AMETHYSTS;SEASHELLS;10002.0;1;-1
1682100;682100;;;STARFRUIT;SEASHELLS;5066.0;1;-1
1682100;682100;;;AMETHYSTS;SEASHELLS;10004.0;1;-1
1682600;682600;;;STARFRUIT;SEASHELLS;5065.0;1;-1
1682700;682700;;;AMETHYSTS;SEASHELLS;9998.0;1;-1
1682700;682700;;;STARFRUIT;SEASHELLS;5063.0;2;-1
1682800;682800;;;AMETHYSTS;SEASHELLS;10002.0;1;-1
1683100;683100;;;STARFRUIT;SEASHELLS;5060.0;2;-1
1683100;683100;;;AMETHYSTS;SEASHELLS;9996.0;1;-1
1683300;683300;;;STARFRUIT;SEASHELLS;5064.0;5;-1
1683500;683500;;;STARFRUIT;SEASHELLS;5061.0;5;-1
1683600;683600;;;STARFRUIT;SEASHELLS;5060.0;10;-1
1684000;684000;;;STARFRUIT;SEASHELLS;5064.0;1;-1
1684000;684000;;;STARFRUIT;SEASHELLS;5063.0;8;-1
1684100;684100;;;AMETHYSTS;SEASHELLS;9998.0;6;-1
1684100;684100;;;AMETHYSTS;SEASHELLS;9998.0;6;-1
1684500;684500;;;STARFRUIT;SEASHELLS;5061.0;6;-1
1685000;685000;;;AMETHYSTS;SEASHELLS;10005.0;5;-1
1686600;686600;;;AMETHYSTS;SEASHELLS;9998.0;3;-1
1687300;687300;;;STARFRUIT;SEASHELLS;5061.0;3;-1
1687400;687400;;;STARFRUIT;SEASHELLS;5058.0;5;-1
1687400;687400;;;STARFRUIT;SEASHELLS;5058.0;2;-1
1687600;687600;;;AMETHYSTS;SEASHELLS;9998.0;3;-1
1687700;687700;;;AMETHYSTS;SEASHELLS;9996.0;1;-1
1687700;687700;;;STARFRUIT;SEASHELLS;5057.0;1;-1
1687800;687800;;;STARFRUIT;SEASHELLS;5061.0;2;-1
1688000;688000;;;STARFRUIT;SEASHELLS;5063.0;1;-1
1688200;688200;;;STARFRUIT;SEASHELLS;5061.0;6;-1
1688200;688200;;;AMETHYSTS;SEASHELLS;10002.0;1;-1
1688300;688300;;;STARFRUIT;SEASHELLS;5066.0;10;-1
1688300;688300;;;AMETHYSTS;SEASHELLS;10004.0;10;-1
1688300;688300;;;AMETHYSTS;SEASHELLS;10004.0;1;-1
1688400;688400;;;AMETHYSTS;SEASHELLS;10002.0;3;-1
1688500;688500;;;STARFRUIT;SEASHELLS;5064.0;4;-1
1688600;688600;;;STARFRUIT;SEASHELLS;5060.0;1;-1
1688600;688600;;;AMETHYSTS;SEASHELLS;9996.0;1;-1
1688800;688800;;;STARFRUIT;SEASHELLS;5059.0;1;-1
1689100;689100;;;AMETHYSTS;SEASHELLS;9998.0;1;-1
1689400;689400;;;AMETHYSTS;SEASHELLS;9998.0;1;-1
1689500;689500;;;AMETHYSTS;SEASHELLS;10004.0;1;-1
1689500;689500;;;STARFRUIT;SEASHELLS;5066.0;1;-1
1689600;689600;;;STARFRUIT;SEASHELLS;5060.0;1;-1
1689700;689700;;;STARFRUIT;SEASHELLS;5060.0;1;-1
1689800;689800;;;STARFRUIT;SEASHELLS;5063.0;3;-1
1689800;689800;;;AMETHYSTS;SEASHELLS;9998.0;1;-1
1689900;689900;;;STARFRUIT;SEASHELLS;5061.0;1;-1
1691100;691100;;;AMETHYSTS;SEASHELLS;9998.0;2;-1
1691300;691300;;;STARFRUIT;SEASHELLS;5060.0;1;-1
1691400;691400;;;AMETHYSTS;SEASHELLS;9995.0;12;-1
1691700;691700;;;AMETHYSTS;SEASHELLS;10004.0;2;-1
1691700;691700;;;STARFRUIT;SEASHELLS;5067.0;2;-1
1691800;691800;;;STARFRUIT;SEASHELLS;5061.0;1;-1
1693000;693000;;;AMETHYSTS;SEASHELLS;9995.0;6;-1
1693100;693100;;;STARFRUIT;SEASHELLS;5063.0;1;-1
1693200;693200;;;STARFRUIT;SEASHELLS;5068.0;1;-1
1693500;693500;;;STARFRUIT;SEASHELLS;5068.0;1;-1
1693500;693500;;;STARFRUIT;SEASHELLS;5067.0;5;-1
1693700;693700;;;STARFRUIT;SEASHELLS;5062.0;1;-1
1693900;693900;;;AMETHYSTS;SEASHELLS;9995.0;2;-1
1693900;693900;;;STARFRUIT;SEASHELLS;5062.0;2;-1
1694000;694000;;;AMETHYSTS;SEASHELLS;9996.0;6;-1
1694000;694000;;;AMETHYSTS;SEASHELLS;9996.0;2;-1
1694200;694200;;;STARFRUIT;SEASHELLS;5065.0;3;-1
1694300;694300;;;STARFRUIT;SEASHELLS;5067.0;8;-1
1694300;694300;;;AMETHYSTS;SEASHELLS;9998.0;4;-1
1694300;694300;;;STARFRUIT;SEASHELLS;5067.0;7;-1
1694300;694300;;;AMETHYSTS;SEASHELLS;9998.0;1;-1
1694700;694700;;;STARFRUIT;SEASHELLS;5070.0;6;-1
1695000;695000;;;STARFRUIT;SEASHELLS;5063.0;13;-1
1695100;695100;;;AMETHYSTS;SEASHELLS;10002.0;1;-1
1695200;695200;;;STARFRUIT;SEASHELLS;5064.0;1;-1
1695200;695200;;;STARFRUIT;SEASHELLS;5064.0;3;-1
1695900;695900;;;AMETHYSTS;SEASHELLS;9998.0;1;-1
1695900;695900;;;STARFRUIT;SEASHELLS;5068.0;1;-1
1696500;696500;;;AMETHYSTS;SEASHELLS;10002.0;2;-1
1696700;696700;;;STARFRUIT;SEASHELLS;5063.0;1;-1
1696900;696900;;;STARFRUIT;SEASHELLS;5063.0;1;-1
1697300;697300;;;STARFRUIT;SEASHELLS;5064.0;3;-1
1697500;697500;;;STARFRUIT;SEASHELLS;5062.0;5;-1
1697500;697500;;;AMETHYSTS;SEASHELLS;10002.0;1;-1
1697600;697600;;;AMETHYSTS;SEASHELLS;10002.0;1;-1
1697600;697600;;;STARFRUIT;SEASHELLS;5066.0;1;-1
1697900;697900;;;STARFRUIT;SEASHELLS;5062.0;1;-1
1698300;698300;;;STARFRUIT;SEASHELLS;5063.0;1;-1
1698300;698300;;;STARFRUIT;SEASHELLS;5068.0;7;-1
1698600;698600;;;AMETHYSTS;SEASHELLS;9995.0;5;-1
1698800;698800;;;AMETHYSTS;SEASHELLS;9995.0;2;-1
1698900;698900;;;STARFRUIT;SEASHELLS;5068.0;1;-1
1699000;699000;;;AMETHYSTS;SEASHELLS;9998.0;1;-1
1699100;699100;;;AMETHYSTS;SEASHELLS;10002.0;1;-1
1699200;699200;;;STARFRUIT;SEASHELLS;5069.0;1;-1
1699400;699400;;;STARFRUIT;SEASHELLS;5068.0;5;-1
1699900;699900;;;STARFRUIT;SEASHELLS;5067.0;7;-1
1699900;699900;;;AMETHYSTS;SEASHELLS;10002.0;1;-1
1699900;699900;;;STARFRUIT;SEASHELLS;5067.0;1;-1
1700000;700000;;;STARFRUIT;SEASHELLS;5062.0;1;-1
1700300;700300;;;AMETHYSTS;SEASHELLS;9996.0;1;-1
1700300;700300;;;AMETHYSTS;SEASHELLS;9996.0;1;-1
1700300;700300;;;STARFRUIT;SEASHELLS;5063.0;2;-1
1700900;700900;;;STARFRUIT;SEASHELLS;5059.0;1;-1
1701000;701000;;;STARFRUIT;SEASHELLS;5064.0;1;-1
1701100;701100;;;STARFRUIT;SEASHELLS;5066.0;7;-1
1701400;701400;;;STARFRUIT;SEASHELLS;5060.0;1;-1
1701700;701700;;;STARFRUIT;SEASHELLS;5065.0;6;-1
1701700;701700;;;STARFRUIT;SEASHELLS;5065.0;4;-1
1702000;702000;;;AMETHYSTS;SEASHELLS;9998.0;1;-1
1702000;702000;;;STARFRUIT;SEASHELLS;5066.0;1;-1
1702400;702400;;;AMETHYSTS;SEASHELLS;9996.0;2;-1
1702500;702500;;;STARFRUIT;SEASHELLS;5067.0;5;-1
1702500;702500;;;AMETHYSTS;SEASHELLS;9998.0;1;-1
1702700;702700;;;AMETHYSTS;SEASHELLS;10004.0;2;-1
1702700;702700;;;AMETHYSTS;SEASHELLS;10005.0;2;-1
1702700;702700;;;STARFRUIT;SEASHELLS;5062.0;1;-1
1703200;703200;;;STARFRUIT;SEASHELLS;5066.0;1;-1
1703300;703300;;;AMETHYSTS;SEASHELLS;10005.0;2;-1
1703300;703300;;;STARFRUIT;SEASHELLS;5067.0;2;-1
1703300;703300;;;STARFRUIT;SEASHELLS;5064.0;5;-1
1703700;703700;;;STARFRUIT;SEASHELLS;5063.0;4;-1
1703700;703700;;;AMETHYSTS;SEASHELLS;9998.0;4;-1
1704200;704200;;;AMETHYSTS;SEASHELLS;9996.0;1;-1
1704700;704700;;;AMETHYSTS;SEASHELLS;9998.0;1;-1
