total_timestamp;timestamp;ORCHIDS;TRANSPORT_FEES;EXPORT_TARIFF;IMPORT_TARIFF;SUNLIGHT;HUMIDITY;DAY
2226400;226400;1052.75;1.3;9.5;-2.6;2543.6428;83.905365;0
2226500;226500;1054.25;1.3;9.5;-2.6;2543.1064;83.90318;0
2226600;226600;1054.0;1.3;9.5;-2.6;2542.57;83.90099;0
2226700;226700;1054.25;1.3;9.5;-2.6;2542.0334;83.898796;0
2226800;226800;1054.25;1.3;9.5;-2.6;2541.4966;83.89661;0
2226900;226900;1053.25;1.3;9.5;-2.6;2540.9597;83.89442;0
2227000;227000;1054.25;1.3;9.5;-2.6;2540.4226;83.89222;0
2227100;227100;1055.25;1.3;9.5;-2.6;2539.8855;83.89003;0
2227200;227200;1055.0;1.3;9.5;-2.6;2539.3481;83.88783;0
2227300;227300;1055.0;1.3;9.5;-2.6;2538.8105;83.885635;0
2227400;227400;1056.75;1.3;9.5;-2.6;2538.2727;83.88343;0
2227500;227500;1055.75;1.3;9.5;-2.6;2537.7349;83.88123;0
2227600;227600;1055.75;1.3;9.5;-2.6;2537.1968;83.87903;0
2227700;227700;1055.5;1.3;9.5;-2.6;2536.6584;83.87682;0
2227800;227800;1055.75;1.3;9.5;-2.6;2536.1199;83.87461;0
2227900;227900;1054.75;1.3;9.5;-2.6;2535.581;83.8724;0
2228000;228000;1054.75;1.3;9.5;-2.6;2535.0422;83.870186;0
2228100;228100;1053.75;1.3;9.5;-2.6;2534.503;83.867966;0
2228200;228200;1052.75;1.3;9.5;-2.6;2533.9636;83.865746;0
2228300;228300;1051.75;1.3;9.5;-2.6;2533.4238;83.86352;0
2228400;228400;1050.75;1.3;9.5;-2.6;2532.884;83.86129;0
2228500;228500;1051.75;1.3;9.5;-2.6;2532.344;83.859055;0
2228600;228600;1053.75;1.3;9.5;-2.6;2531.8035;83.85682;0
2228700;228700;1051.25;1.3;9.5;-2.6;2531.263;83.854576;0
2228800;228800;1052.25;1.3;9.5;-2.6;2530.722;83.85233;0
2228900;228900;1053.25;1.3;9.5;-2.4;2530.1807;83.85008;0
2229000;229000;1053.25;1.3;9.5;-2.4;2529.6394;83.84783;0
2229100;229100;1051.75;1.3;9.5;-2.4;2529.0977;83.845566;0
2229200;229200;1051.5;1.3;9.5;-2.4;2528.5554;83.84331;0
2229300;229300;1051.25;1.3;9.5;-2.4;2528.0132;83.841034;0
2229400;229400;1051.75;1.3;9.5;-2.4;2527.4705;83.83876;0
2229500;229500;1052.0;1.3;9.5;-2.4;2526.9275;83.83648;0
2229600;229600;1052.75;1.3;9.5;-2.4;2526.3843;83.83419;0
2229700;229700;1053.25;1.3;9.5;-2.4;2525.8406;83.8319;0
2229800;229800;1052.75;1.3;9.5;-2.4;2525.2969;83.829605;0
2229900;229900;1055.25;1.3;9.5;-2.4;2524.7524;83.8273;0
2230000;230000;1055.75;1.3;9.5;-2.4;2524.208;83.82499;0
2230100;230100;1054.75;1.3;9.5;-2.4;2523.6628;83.82267;0
2230200;230200;1055.25;1.3;9.5;-2.4;2523.1177;83.82034;0
2230300;230300;1056.75;1.3;9.5;-2.4;2522.572;83.818016;0
2230400;230400;1056.5;1.3;9.5;-2.4;2522.026;83.815674;0
2230500;230500;1055.25;1.3;9.5;-2.4;2521.4795;83.81333;0
2230600;230600;1054.25;1.3;9.5;-2.4;2520.9329;83.81098;0
2230700;230700;1055.25;1.3;9.5;-2.4;2520.3855;83.80862;0
2230800;230800;1056.75;1.3;9.5;-2.4;2519.8381;83.80625;0
2230900;230900;1057.0;1.3;9.5;-2.4;2519.29;83.80387;0
2231000;231000;1055.75;1.3;9.5;-2.4;2518.7417;83.80149;0
2231100;231100;1057.25;1.3;9.5;-2.4;2518.1929;83.799095;0
2231200;231200;1055.75;1.3;9.5;-2.4;2517.6438;83.79669;0
2231300;231300;1055.25;1.3;9.5;-2.4;2517.0942;83.79428;0
2231400;231400;1055.25;1.3;9.5;-2.4;2516.5442;83.79186;0
2231500;231500;1055.25;1.3;9.5;-2.4;2515.9937;83.78944;0
2231600;231600;1055.25;1.3;9.5;-2.4;2515.4426;83.787;0
2231700;231700;1056.25;1.3;9.5;-2.4;2514.8914;83.78455;0
2231800;231800;1053.75;1.3;9.5;-2.4;2514.3396;83.7821;0
2231900;231900;1054.25;1.3;9.5;-2.4;2513.7874;83.77963;0
2232000;232000;1055.75;1.3;9.5;-2.4;2513.2346;83.77716;0
2232100;232100;1054.25;1.3;9.5;-2.4;2512.6814;83.77467;0
2232200;232200;1055.25;1.3;9.5;-2.4;2512.1277;83.77218;0
2232300;232300;1055.5;1.3;9.5;-2.4;2511.5735;83.76967;0
2232400;232400;1055.75;1.3;9.5;-2.4;2511.0188;83.76715;0
2232500;232500;1056.75;1.3;9.5;-2.4;2510.4636;83.764626;0
2232600;232600;1058.25;1.3;9.5;-2.4;2509.908;83.762085;0
2232700;232700;1056.75;1.3;9.5;-2.4;2509.3518;83.75954;0
2232800;232800;1057.0;1.3;9.5;-2.4;2508.7952;83.75697;0
2232900;232900;1056.75;1.3;9.5;-2.4;2508.2378;83.7544;0
2233000;233000;1055.75;1.3;9.5;-2.4;2507.6802;83.75182;0
2233100;233100;1054.75;1.3;9.5;-2.4;2507.1218;83.74922;0
2233200;233200;1054.5;1.3;9.5;-2.4;2506.563;83.74662;0
2233300;233300;1052.75;1.3;9.5;-2.4;2506.0037;83.743996;0
2233400;233400;1051.25;1.3;9.5;-2.4;2505.4438;83.74136;0
2233500;233500;1050.25;1.3;9.5;-2.4;2504.8833;83.73872;0
2233600;233600;1049.25;1.3;9.5;-2.4;2504.3223;83.73607;0
2233700;233700;1050.25;1.3;9.5;-2.4;2503.7607;83.7334;0
2233800;233800;1049.25;1.3;10.5;-2.4;2503.1985;83.73071;0
2233900;233900;1049.0;1.3;10.5;-2.4;2502.6357;83.72802;0
2234000;234000;1049.75;1.3;10.5;-2.4;2502.0723;83.7253;0
2234100;234100;1049.75;1.3;10.5;-2.4;2501.5083;83.72259;0
2234200;234200;1051.75;1.3;10.5;-2.4;2500.9438;83.71985;0
2234300;234300;1052.25;1.3;10.5;-2.4;2500.3787;83.717094;0
2234400;234400;1052.0;1.3;10.5;-2.4;2499.8127;83.71433;0
2234500;234500;1050.75;1.3;10.5;-2.4;2499.2463;83.711555;0
2234600;234600;1050.75;1.3;10.5;-2.4;2498.6794;83.70876;0
2234700;234700;1051.75;1.3;10.5;-2.4;2498.1118;83.705956;0
2234800;234800;1051.5;1.3;10.5;-2.4;2497.5435;83.70313;0
2234900;234900;1050.25;1.3;10.5;-2.4;2496.9744;83.700294;0
2235000;235000;1050.0;1.3;10.5;-2.4;2496.4048;83.69744;0
2235100;235100;1050.75;1.3;10.5;-2.4;2495.8345;83.69458;0
2235200;235200;1051.25;1.3;10.5;-2.4;2495.2637;83.691696;0
2235300;235300;1051.25;1.3;10.5;-2.4;2494.692;83.6888;0
2235400;235400;1050.25;1.3;10.5;-2.4;2494.1196;83.68588;0
2235500;235500;1051.25;1.3;10.5;-2.4;2493.5466;83.68295;0
2235600;235600;1052.75;1.3;10.5;-2.4;2492.9731;83.68001;0
2235700;235700;1052.75;1.3;10.5;-2.4;2492.3987;83.67704;0
2235800;235800;1054.25;1.3;10.5;-2.4;2491.8237;83.674065;0
2235900;235900;1055.25;1.3;10.5;-2.4;2491.2478;83.67107;0
2236000;236000;1056.25;1.3;10.5;-2.4;2490.6714;83.66806;0
2236100;236100;1055.75;1.3;10.5;-2.4;2490.0942;83.66503;0
2236200;236200;1055.75;1.3;10.5;-2.4;2489.5164;83.66198;0
2236300;236300;1056.0;1.3;10.5;-2.4;2488.9375;83.65892;0
2236400;236400;1056.0;1.3;10.5;-2.4;2488.3582;83.65584;0
2236500;236500;1058.25;1.3;10.5;-2.4;2487.778;83.65274;0
2236600;236600;1059.75;1.3;10.5;-2.4;2487.1973;83.64962;0
2236700;236700;1059.75;1.3;10.5;-2.4;2486.6155;83.646484;0
2236800;236800;1058.25;1.3;10.5;-2.4;2486.033;83.64333;0
2236900;236900;1057.75;1.3;10.5;-2.4;2485.45;83.64017;0
2237000;237000;1058.25;1.3;10.5;-2.4;2484.866;83.63698;0
2237100;237100;1058.75;1.3;10.5;-2.4;2484.2812;83.633766;0
2237200;237200;1058.75;1.3;10.5;-2.4;2483.6956;83.63054;0
2237300;237300;1058.5;1.3;10.5;-2.4;2483.1094;83.6273;0
2237400;237400;1057.75;1.3;10.5;-2.4;2482.5222;83.62403;0
2237500;237500;1056.75;1.3;10.5;-2.4;2481.934;83.62074;0
2237600;237600;1055.75;1.3;10.5;-2.4;2481.3455;83.61744;0
2237700;237700;1055.75;1.3;10.5;-2.4;2480.7559;83.61411;0
2237800;237800;1056.25;1.3;10.5;-2.4;2480.1653;83.61077;0
2237900;237900;1057.75;1.3;10.5;-2.4;2479.5742;83.60741;0
2238000;238000;1058.75;1.3;10.5;-2.4;2478.9822;83.60403;0
2238100;238100;1058.25;1.3;10.5;-2.4;2478.3892;83.60062;0
2238200;238200;1057.25;1.3;10.5;-2.4;2477.7954;83.5972;0
2238300;238300;1057.25;1.3;10.5;-2.4;2477.2007;83.59375;0
2238400;238400;1056.75;1.3;10.5;-2.4;2476.6052;83.59028;0
2238500;238500;1055.75;1.3;10.5;-2.4;2476.0088;83.58679;0
2238600;238600;1057.75;1.3;10.5;-2.4;2475.4116;83.58328;0
2238700;238700;1056.75;1.3;10.5;-2.4;2474.8135;83.57976;0
2238800;238800;1055.75;1.3;10.5;-2.4;2474.2144;83.5762;0
2238900;238900;1058.25;1.3;10.5;-2.4;2473.6145;83.57263;0
2239000;239000;1058.75;1.3;10.5;-2.4;2473.0137;83.56903;0
2239100;239100;1058.75;1.3;10.5;-2.4;2472.4119;83.565414;0
2239200;239200;1059.75;1.3;10.5;-2.4;2471.8093;83.561775;0
2239300;239300;1060.75;1.3;10.5;-2.4;2471.2058;83.55811;0
2239400;239400;1061.0;1.3;10.5;-2.4;2470.6013;83.55443;0
2239500;239500;1058.75;1.3;10.5;-2.4;2469.9958;83.55072;0
2239600;239600;1059.0;1.3;10.5;-2.4;2469.3894;83.54699;0
2239700;239700;1059.75;1.3;10.5;-2.4;2468.7822;83.54323;0
2239800;239800;1058.75;1.3;10.5;-2.4;2468.1738;83.53945;0
2239900;239900;1058.75;1.3;10.5;-2.4;2467.5647;83.53565;0
2240000;240000;1058.25;1.3;10.5;-2.4;2466.9543;83.53183;0
2240100;240100;1057.75;1.3;10.5;-2.4;2466.3433;83.52798;0
2240200;240200;1057.25;1.3;10.5;-2.4;2465.7312;83.5241;0
2240300;240300;1057.0;1.3;10.5;-2.4;2465.1182;83.52021;0
2240400;240400;1057.0;1.3;10.5;-2.4;2464.504;83.51629;0
2240500;240500;1057.0;1.3;10.5;-2.4;2463.889;83.51234;0
2240600;240600;1058.25;1.3;10.5;-2.4;2463.2727;83.50837;0
2240700;240700;1059.75;1.3;10.5;-2.4;2462.6558;83.50437;0
2240800;240800;1058.25;1.3;10.5;-2.4;2462.0376;83.50035;0
2240900;240900;1059.25;1.3;10.5;-2.4;2461.4185;83.49631;0
2241000;241000;1060.25;1.3;10.5;-2.4;2460.7983;83.49223;0
2241100;241100;1059.25;1.3;10.5;-2.4;2460.177;83.48814;0
2241200;241200;1058.75;1.3;10.5;-2.4;2459.555;83.48402;0
2241300;241300;1058.75;1.3;10.5;-2.4;2458.9316;83.479866;0
2241400;241400;1059.25;1.3;10.5;-2.4;2458.3071;83.47569;0
2241500;241500;1058.25;1.3;10.5;-2.4;2457.682;83.47149;0
2241600;241600;1059.25;1.3;10.5;-2.4;2457.0554;83.46726;0
2241700;241700;1059.0;1.3;10.5;-2.4;2456.4277;83.463005;0
2241800;241800;1059.0;1.3;10.5;-2.4;2455.7993;83.458725;0
2241900;241900;1057.75;1.3;10.5;-2.4;2455.1697;83.45442;0
2242000;242000;1055.75;1.3;10.5;-2.4;2454.5388;83.45008;0
2242100;242100;1055.75;1.3;10.5;-2.4;2453.907;83.44572;0
2242200;242200;1056.75;1.3;10.5;-2.4;2453.274;83.44133;0
2242300;242300;1057.75;1.3;10.5;-2.4;2452.64;83.43691;0
2242400;242400;1059.25;1.3;10.5;-2.4;2452.0046;83.432465;0
2242500;242500;1059.0;1.3;10.5;-2.4;2451.3684;83.42799;0
2242600;242600;1059.75;1.3;10.5;-2.4;2450.731;83.42349;0
2242700;242700;1060.75;1.3;10.5;-2.4;2450.0925;83.41896;0
2242800;242800;1059.25;1.3;10.5;-2.4;2449.4526;83.414406;0
2242900;242900;1060.25;1.3;10.5;-2.4;2448.812;83.40981;0
2243000;243000;1060.25;1.3;10.5;-2.4;2448.17;83.4052;0
2243100;243100;1059.25;1.3;10.5;-2.4;2447.5269;83.40055;0
2243200;243200;1060.25;1.3;10.5;-2.4;2446.8823;83.39588;0
2243300;243300;1060.75;1.3;10.5;-2.4;2446.237;83.391174;0
2243400;243400;1060.75;1.3;10.5;-2.4;2445.5903;83.386444;0
2243500;243500;1061.75;1.3;10.5;-2.4;2444.9424;83.381676;0
2243600;243600;1061.25;1.3;10.5;-2.4;2444.2935;83.376884;0
2243700;243700;1062.75;1.3;10.5;-2.4;2443.6433;83.37206;0
2243800;243800;1062.25;1.3;10.5;-2.4;2442.9917;83.36721;0
2243900;243900;1063.25;1.3;10.5;-2.4;2442.339;83.36233;0
2244000;244000;1062.75;1.3;10.5;-2.4;2441.6853;83.35741;0
2244100;244100;1062.5;1.3;10.5;-2.4;2441.0303;83.35246;0
2244200;244200;1063.75;1.3;10.5;-2.4;2440.374;83.34749;0
2244300;244300;1064.75;1.3;10.5;-2.4;2439.7166;83.34248;0
2244400;244400;1065.75;1.3;10.5;-2.4;2439.0576;83.33744;0
2244500;244500;1068.25;1.3;10.5;-2.4;2438.3977;83.332375;0
2244600;244600;1067.75;1.3;10.5;-2.4;2437.7366;83.32727;0
2244700;244700;1067.25;1.3;10.5;-2.4;2437.074;83.322136;0
2244800;244800;1067.25;1.3;10.5;-2.4;2436.4102;83.31697;0
2244900;244900;1067.25;1.3;10.5;-2.4;2435.745;83.311775;0
2245000;245000;1068.25;1.3;10.5;-2.4;2435.0789;83.30654;0
2245100;245100;1066.75;1.3;10.5;-2.4;2434.4111;83.301285;0
2245200;245200;1067.75;1.3;10.5;-2.4;2433.7424;83.29598;0
2245300;245300;1068.25;1.3;10.5;-2.4;2433.0723;83.29066;0
2245400;245400;1067.75;1.2;10.5;-2.4;2432.4006;83.28529;0
2245500;245500;1065.75;1.2;10.5;-2.4;2431.728;83.2799;0
2245600;245600;1065.75;1.2;10.5;-2.4;2431.054;83.274475;0
2245700;245700;1064.75;1.2;10.5;-2.4;2430.3784;83.26901;0
2245800;245800;1065.75;1.2;10.5;-2.4;2429.7017;83.26352;0
2245900;245900;1064.75;1.2;10.5;-2.4;2429.0237;83.25799;0
2246000;246000;1064.75;1.2;10.5;-2.4;2428.3442;83.252426;0
2246100;246100;1064.75;1.2;10.5;-2.4;2427.6636;83.246826;0
2246200;246200;1066.25;1.2;10.5;-2.4;2426.9814;83.241196;0
2246300;246300;1067.25;1.2;10.5;-2.4;2426.2979;83.235535;0
2246400;246400;1066.25;1.2;10.5;-2.4;2425.613;83.22983;0
2246500;246500;1066.25;1.2;10.5;-2.4;2424.927;83.2241;0
2246600;246600;1066.25;1.2;10.5;-2.4;2424.2393;83.21832;0
2246700;246700;1066.25;1.2;10.5;-2.4;2423.5505;83.21252;0
2246800;246800;1066.25;1.2;10.5;-2.4;2422.86;83.20668;0
2246900;246900;1066.25;1.2;10.5;-2.4;2422.1685;83.2008;0
2247000;247000;1065.75;1.2;10.5;-2.4;2421.4753;83.194885;0
2247100;247100;1064.25;1.2;10.5;-2.4;2420.7808;83.188934;0
2247200;247200;1063.25;1.2;10.5;-2.4;2420.0847;83.18295;0
2247300;247300;1063.5;1.2;10.5;-2.4;2419.3875;83.17693;0
2247400;247400;1063.25;1.2;10.5;-2.4;2418.6887;83.170876;0
2247500;247500;1063.0;1.2;10.5;-2.4;2417.9885;83.16478;0
2247600;247600;1062.75;1.2;10.5;-2.4;2417.2869;83.158646;0
2247700;247700;1063.25;1.2;10.5;-2.4;2416.5837;83.15248;0
2247800;247800;1062.25;1.2;10.5;-2.4;2415.8792;83.14627;0
2247900;247900;1062.5;1.2;10.5;-2.4;2415.173;83.14003;0
2248000;248000;1062.75;1.2;10.5;-2.4;2414.4658;83.13375;0
2248100;248100;1066.25;1.2;10.5;-2.4;2413.7568;83.12743;0
2248200;248200;1066.25;1.2;10.5;-2.4;2413.0464;83.12108;0
2248300;248300;1065.25;1.2;10.5;-2.4;2412.3345;83.114685;0
2248400;248400;1066.25;1.2;10.5;-2.4;2411.621;83.10825;0
2248500;248500;1064.75;1.2;10.5;-2.4;2410.9062;83.10178;0
2248600;248600;1066.25;1.2;10.5;-2.4;2410.19;83.09527;0
2248700;248700;1066.0;1.2;10.5;-2.4;2409.4722;83.08872;0
2248800;248800;1065.75;1.2;10.5;-2.4;2408.7527;83.08214;0
2248900;248900;1064.25;1.2;10.5;-2.4;2408.0317;83.07551;0
2249000;249000;1062.75;1.2;10.5;-2.4;2407.3093;83.06885;0
2249100;249100;1063.25;1.2;10.5;-2.4;2406.5854;83.06214;0
2249200;249200;1064.25;1.2;10.5;-2.4;2405.8599;83.0554;0
2249300;249300;1065.25;1.2;10.5;-2.4;2405.1328;83.048615;0
2249400;249400;1067.25;1.2;10.5;-2.4;2404.4043;83.041794;0
2249500;249500;1067.0;1.2;10.5;-2.4;2403.6743;83.03493;0
2249600;249600;1066.25;1.2;10.5;-2.4;2402.9426;83.02802;0
2249700;249700;1066.25;1.2;10.5;-2.4;2402.2092;83.02108;0
2249800;249800;1066.5;1.2;10.5;-2.4;2401.4744;83.01409;0
2249900;249900;1067.25;1.2;10.5;-2.4;2400.738;83.007065;0
2250000;250000;1067.25;1.2;10.5;-2.4;2400.0;83.0;0
2250100;250100;1067.5;1.2;10.5;-2.4;2399.2605;82.99289;0
2250200;250200;1067.75;1.2;10.5;-2.4;2398.5193;82.98574;0
2250300;250300;1067.25;1.2;10.5;-2.4;2397.7764;82.97855;0
2250400;250400;1065.25;1.2;10.5;-2.4;2397.0322;82.97132;0
2250500;250500;1065.25;1.2;10.5;-2.4;2396.2864;82.96405;0
2250600;250600;1065.75;1.2;10.5;-2.4;2395.5388;82.95674;0
2250700;250700;1065.75;1.2;10.5;-2.4;2394.7898;82.94939;0
2250800;250800;1066.25;1.2;10.5;-2.4;2394.0393;82.94199;0
2250900;250900;1066.75;1.2;10.5;-2.4;2393.2874;82.934555;0
2251000;251000;1065.25;1.2;10.5;-2.4;2392.5337;82.92708;0
2251100;251100;1064.25;1.2;10.5;-2.4;2391.7788;82.91956;0
2251200;251200;1065.25;1.2;10.5;-2.4;2391.0222;82.91201;0
2251300;251300;1065.0;1.2;10.5;-2.4;2390.2642;82.90442;0
2251400;251400;1065.25;1.2;10.5;-2.4;2389.5044;82.89678;0
2251500;251500;1066.75;1.2;10.5;-2.4;2388.7434;82.88911;0
2251600;251600;1066.75;1.2;10.5;-2.4;2387.981;82.88139;0
2251700;251700;1066.75;1.2;10.5;-2.4;2387.217;82.873634;0
2251800;251800;1065.75;1.2;10.5;-2.4;2386.4517;82.86584;0
2251900;251900;1066.0;1.2;10.5;-2.4;2385.6846;82.858;0
2252000;252000;1065.75;1.2;10.5;-2.4;2384.9163;82.85013;0
2252100;252100;1066.75;1.2;10.5;-2.4;2384.1467;82.84222;0
2252200;252200;1066.75;1.2;10.5;-2.4;2383.3755;82.83427;0
2252300;252300;1067.0;1.2;10.5;-2.4;2382.6028;82.82627;0
2252400;252400;1066.75;1.2;10.5;-2.4;2381.8289;82.81824;0
2252500;252500;1066.75;1.2;10.5;-2.4;2381.0535;82.810165;0
2252600;252600;1066.75;1.2;10.5;-2.4;2380.2769;82.802055;0
2252700;252700;1066.5;1.2;10.5;-2.4;2379.4985;82.79391;0
2252800;252800;1065.75;1.2;10.5;-2.4;2378.719;82.78572;0
2252900;252900;1066.75;1.2;10.5;-2.4;2377.9382;82.7775;0
2253000;253000;1068.75;1.2;10.5;-2.4;2377.156;82.769226;0
2253100;253100;1067.75;1.3;10.5;-2.4;2376.3723;82.760925;0
2253200;253200;1068.75;1.3;10.5;-2.4;2375.5874;82.75258;0
2253300;253300;1069.25;1.3;10.5;-2.4;2374.801;82.744194;0
2253400;253400;1069.25;1.3;10.5;-2.4;2374.0134;82.73578;0
2253500;253500;1068.25;1.3;10.5;-2.4;2373.2246;82.72732;0
2253600;253600;1068.25;1.3;10.5;-2.4;2372.4343;82.71882;0
2253700;253700;1069.25;1.3;10.5;-2.4;2371.6428;82.71029;0
2253800;253800;1068.75;1.3;10.5;-2.4;2370.8499;82.70171;0
2253900;253900;1067.75;1.3;10.5;-2.4;2370.056;82.6931;0
2254000;254000;1068.75;1.3;10.5;-2.4;2369.2605;82.684456;0
2254100;254100;1067.25;1.3;10.5;-2.4;2368.4639;82.675766;0
2254200;254200;1067.5;1.3;10.5;-2.4;2367.6658;82.66704;0
2254300;254300;1067.25;1.3;11.5;-2.4;2366.8667;82.65828;0
2254400;254400;1065.75;1.3;11.5;-2.4;2366.0662;82.649475;0
2254500;254500;1066.25;1.3;11.5;-2.4;2365.2646;82.64064;0
2254600;254600;1065.25;1.3;11.5;-2.4;2364.4617;82.63176;0
2254700;254700;1064.25;1.3;11.5;-2.4;2363.6577;82.62285;0
2254800;254800;1065.25;1.3;11.5;-2.4;2362.8523;82.6139;0
2254900;254900;1065.5;1.3;11.5;-2.4;2362.046;82.60491;0
2255000;255000;1065.5;1.3;11.5;-2.4;2361.238;82.59589;0
2255100;255100;1065.75;1.3;11.5;-2.4;2360.4292;82.58682;0
2255200;255200;1065.25;1.3;11.5;-2.4;2359.6191;82.57773;0
2255300;255300;1064.75;1.3;11.5;-2.4;2358.8079;82.56859;0
2255400;255400;1065.25;1.3;11.5;-2.4;2357.9954;82.55942;0
2255500;255500;1065.0;1.3;11.5;-2.4;2357.182;82.55021;0
2255600;255600;1064.75;1.3;11.5;-2.4;2356.3672;82.54096;0
2255700;255700;1064.75;1.3;11.5;-2.4;2355.5513;82.53168;0
2255800;255800;1064.75;1.3;11.5;-2.4;2354.7341;82.52236;0
2255900;255900;1064.5;1.3;11.5;-2.4;2353.916;82.51301;0
2256000;256000;1064.75;1.3;11.5;-2.4;2353.097;82.50361;0
2256100;256100;1063.75;1.3;11.5;-2.4;2352.2766;82.49419;0
2256200;256200;1064.0;1.3;11.5;-2.4;2351.455;82.48472;0
2256300;256300;1061.75;1.3;11.5;-2.4;2350.6326;82.47522;0
2256400;256400;1061.5;1.3;11.5;-2.4;2349.809;82.46568;0
2256500;256500;1061.25;1.3;11.5;-2.4;2348.9844;82.45611;0
2256600;256600;1059.75;1.3;11.5;-2.4;2348.1584;82.4465;0
2256700;256700;1058.25;1.3;11.5;-2.4;2347.3318;82.43686;0
2256800;256800;1058.25;1.3;11.5;-2.4;2346.504;82.42718;0
2256900;256900;1058.25;1.3;11.5;-2.4;2345.6748;82.41746;0
2257000;257000;1059.25;1.3;11.5;-2.4;2344.845;82.40771;0
2257100;257100;1059.5;1.3;11.5;-2.4;2344.014;82.39792;0
2257200;257200;1059.75;1.3;11.5;-2.4;2343.1821;82.3881;0
2257300;257300;1059.25;1.3;11.5;-2.4;2342.349;82.37824;0
2257400;257400;1058.25;1.3;11.5;-2.4;2341.5151;82.36835;0
2257500;257500;1056.75;1.3;11.5;-2.4;2340.68;82.35842;0
2257600;257600;1058.25;1.3;11.5;-2.4;2339.844;82.34846;0
2257700;257700;1058.75;1.3;11.5;-2.4;2339.007;82.33846;0
2257800;257800;1060.25;1.3;11.5;-2.4;2338.1692;82.32843;0
2257900;257900;1060.25;1.3;11.5;-2.4;2337.3303;82.31836;0
2258000;258000;1060.5;1.3;11.5;-2.4;2336.4905;82.30826;0
2258100;258100;1059.25;1.3;11.5;-2.4;2335.6497;82.29812;0
2258200;258200;1059.75;1.3;11.5;-2.4;2334.8079;82.28795;0
2258300;258300;1061.25;1.3;11.5;-2.4;2333.9653;82.27774;0
2258400;258400;1063.25;1.3;11.5;-2.4;2333.1216;82.2675;0
2258500;258500;1063.25;1.3;11.5;-2.4;2332.277;82.257225;0
2258600;258600;1063.25;1.3;11.5;-2.4;2331.432;82.24692;0
2258700;258700;1065.75;1.3;11.5;-2.4;2330.5854;82.23657;0
2258800;258800;1065.75;1.3;11.5;-2.4;2329.7383;82.2262;0
2258900;258900;1066.25;1.3;11.5;-2.4;2328.8901;82.21579;0
2259000;259000;1066.5;1.3;11.5;-2.4;2328.0413;82.20534;0
2259100;259100;1065.75;1.3;11.5;-2.4;2327.1914;82.19486;0
2259200;259200;1064.25;1.3;11.5;-2.4;2326.3408;82.18435;0
2259300;259300;1063.25;1.3;11.5;-2.4;2325.4893;82.173805;0
2259400;259400;1065.25;1.3;11.5;-2.4;2324.637;82.16322;0
2259500;259500;1065.75;1.3;11.5;-2.4;2323.7837;82.15261;0
2259600;259600;1064.75;1.3;11.5;-2.4;2322.9297;82.14196;0
2259700;259700;1065.0;1.3;11.5;-2.4;2322.075;82.13128;0
2259800;259800;1065.75;1.3;11.5;-2.4;2321.2192;82.12057;0
2259900;259900;1065.75;1.3;11.5;-2.4;2320.363;82.10982;0
2260000;260000;1068.25;1.3;11.5;-2.4;2319.5056;82.09904;0
2260100;260100;1069.25;1.3;11.5;-2.4;2318.6477;82.08823;0
2260200;260200;1067.75;1.3;11.5;-2.4;2317.7888;82.07738;0
2260300;260300;1065.25;1.3;11.5;-2.4;2316.9294;82.0665;0
2260400;260400;1065.5;1.3;11.5;-2.4;2316.069;82.05559;0
2260500;260500;1067.25;1.3;11.5;-2.4;2315.208;82.04464;0
2260600;260600;1066.75;1.3;11.5;-2.4;2314.3462;82.03367;0
2260700;260700;1066.75;1.3;11.5;-2.4;2313.4836;82.02265;0
2260800;260800;1066.5;1.3;11.5;-2.4;2312.6204;82.01161;0
2260900;260900;1064.25;1.3;11.5;-2.4;2311.7563;82.000534;0
2261000;261000;1064.25;1.3;11.5;-2.4;2310.8916;81.98943;0
2261100;261100;1063.25;1.3;11.5;-2.4;2310.0264;81.978294;0
2261200;261200;1061.25;1.3;11.5;-2.4;2309.1602;81.96712;0
2261300;261300;1063.75;1.3;11.5;-2.4;2308.2935;81.95592;0
2261400;261400;1063.25;1.3;11.5;-2.4;2307.426;81.94468;0
2261500;261500;1064.25;1.3;11.5;-2.4;2306.5579;81.93341;0
2261600;261600;1064.5;1.3;11.5;-2.4;2305.689;81.92211;0
2261700;261700;1065.25;1.3;11.5;-2.4;2304.8196;81.91078;0
2261800;261800;1065.75;1.3;11.5;-2.4;2303.9495;81.89942;0
2261900;261900;1065.25;1.3;11.5;-2.4;2303.0789;81.88802;0
2262000;262000;1063.75;1.3;11.5;-2.4;2302.2075;81.8766;0
2262100;262100;1065.25;1.3;11.5;-2.4;2301.3354;81.86514;0
2262200;262200;1064.75;1.3;11.5;-2.4;2300.463;81.85365;0
2262300;262300;1065.25;1.3;11.5;-2.4;2299.5896;81.84213;0
2262400;262400;1065.5;1.3;11.5;-2.4;2298.7158;81.83058;0
2262500;262500;1064.25;1.3;11.5;-2.4;2297.8416;81.819;0
2262600;262600;1064.5;1.3;11.5;-2.4;2296.9666;81.80739;0
2262700;262700;1064.5;1.3;11.5;-2.4;2296.0908;81.795746;0
2262800;262800;1065.75;1.3;11.5;-2.4;2295.2148;81.784065;0
2262900;262900;1065.75;1.3;11.5;-2.4;2294.3381;81.77236;0
2263000;263000;1065.25;1.3;11.5;-2.4;2293.461;81.76063;0
2263100;263100;1065.25;1.3;11.5;-2.4;2292.5833;81.748856;0
